timestamp,value,value_classification,time_until_update,Open,Close,Low,High,Volume,change,RSI,SMA200,SMA50,SMA5,position,fear,greed,overbrough,oversell,10d_low,buy_ranking,sell_ranking
2023-02-11,49,Neutral,,21651.841796875,21870.875,21618.44921875,21891.41015625,16356226232,0.010146854341645195,48.18976323355075,19733.540087890626,20253.626640625,22308.957421875,0,0,0,0,0,21651.18359375,0,0
2023-02-12,50,Neutral,,21870.90234375,21788.203125,21682.828125,22060.994140625,17821046406,-0.003779998514005456,47.36348364446977,19727.828359375,20352.4355859375,22013.73984375,0,0,0,0,0,21651.18359375,0,0
2023-02-13,48,Neutral,,21787.0,21808.1015625,21460.087890625,21898.4140625,23918742607,0.0009132665684197239,47.59638891596772,19717.64943359375,20451.757890625,21787.48046875,0,0,0,0,0,21651.18359375,0,0
2023-02-14,50,Neutral,,21801.822265625,22220.8046875,21632.39453125,22293.140625,26792596581,0.018924303145655852,52.30969599882373,19709.73029296875,20557.777890625,21867.83359375,0,0,0,0,0,21651.18359375,0,0
2023-02-15,53,Neutral,,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909,0.09392266116037784,67.98934118649271,19712.988466796876,20709.59125,22399.165234375,1,0,0,0,0,21651.18359375,0,0
2023-02-16,62,Greed,,24307.349609375,23623.474609375,23602.5234375,25134.1171875,39316664596,-0.028154173176657027,60.916633263389116,19714.421357421874,20851.009296875,22749.68515625,1,0,0,0,0,21651.18359375,0,0
2023-02-17,61,Greed,,23621.283203125,24565.6015625,23460.755859375,24924.041015625,41358451255,0.03988096453648349,66.13881494709933,19720.678369140624,21009.4744921875,23305.16484375,1,0,0,0,0,21651.18359375,0,0
2023-02-18,60,Greed,,24565.296875,24641.27734375,24468.373046875,24798.8359375,19625427158,0.0030805588480080637,66.52571913710528,19728.994169921876,21170.2483203125,23871.8,1,0,0,0,0,21651.18359375,0,0
2023-02-19,60,Greed,,24640.02734375,24327.642578125,24327.642578125,25093.0546875,25555105670,-0.012728023845912761,63.29766410139007,19736.39984375,21325.85125,24293.167578125,1,0,0,0,0,21651.18359375,0,0
2023-02-20,58,Greed,,24336.623046875,24829.1484375,23927.91015625,25020.458984375,28987376573,0.020614650916729094,66.12794413267883,19747.39080078125,21489.9326171875,24397.42890625,1,0,0,0,0,21788.203125,0,0
2023-02-21,60,Greed,,24833.048828125,24436.353515625,24200.36328125,25126.8515625,31252098714,-0.01581991113645098,62.089374958736485,19753.12599609375,21644.8902734375,24560.0046875,1,0,0,0,0,21788.203125,0,0
2023-02-22,59,Greed,,24437.41796875,24188.84375,23644.318359375,24472.33984375,30199996781,-0.01012875204423358,59.61858773549793,19759.263818359374,21795.07,24484.653125,1,0,0,0,0,21808.1015625,0,0
2023-02-23,56,Greed,,24190.71875,23947.4921875,23693.919921875,24572.08984375,30476264066,-0.00997780485063493,57.22713119254648,19763.121826171875,21936.755078125,24345.89609375,1,0,0,0,0,22220.8046875,0,0
2023-02-24,53,Neutral,,23946.0078125,23198.126953125,23007.072265625,24103.705078125,26811744928,-0.03129201289670536,50.45929144787621,19760.065029296875,22063.982890625,24119.99296875,1,0,0,0,0,23198.126953125,0,0
2023-02-25,52,Neutral,,23200.125,23175.375,22861.55859375,23210.2109375,16100721565,-0.0009807668166905703,50.26492426027954,19760.1203125,22188.451015625,23789.23828125,1,0,0,0,0,23175.375,0,0
2023-02-26,51,Neutral,,23174.150390625,23561.212890625,23084.220703125,23654.3671875,16644534842,0.016648614774302573,53.53373967826016,19758.1881640625,22320.5737109375,23614.21015625,1,0,0,0,0,23175.375,0,0
2023-02-27,50,Neutral,,23561.451171875,23522.87109375,23205.87890625,23857.890625,22660763494,-0.0016273269569350157,53.15983276849434,19756.014873046875,22449.2082421875,23481.015625,0,0,0,0,0,23175.375,0,0
2023-02-28,53,Neutral,,23521.837890625,23147.353515625,23077.650390625,23585.384765625,20535363434,-0.01596393470118429,49.51236023431344,19749.737548828125,22568.22421875,23320.987890625,1,0,0,0,0,23147.353515625,0,0
2023-03-01,50,Neutral,,23150.9296875,23646.55078125,23088.626953125,23880.6328125,24662841200,0.02156606219747892,54.028086566257315,19745.8499609375,22692.229375,23410.67265625,0,0,0,0,0,23147.353515625,0,0
2023-03-02,51,Neutral,,23647.01953125,23475.466796875,23245.021484375,23739.138671875,20386398516,-0.007235050302163204,52.30153781380322,19741.630625,22803.04078125,23470.691015625,1,0,0,0,0,23147.353515625,0,0
2023-03-03,50,Neutral,,23476.6328125,22362.6796875,22213.23828125,23479.34765625,26062404610,-0.047402129167592566,42.73543937023228,19732.75916015625,22872.9026171875,23230.984375,0,0,0,0,0,22362.6796875,0,0
2023-03-04,50,Neutral,,22362.923828125,22353.349609375,22198.98046875,22405.177734375,11166012913,-0.0004172164631153219,42.664978209528996,19725.109453125,22921.778125,22997.080078125,0,0,0,0,0,22353.349609375,0,0
2023-03-05,47,Neutral,,22354.14453125,22435.513671875,22307.142578125,22613.685546875,13317001733,0.0036756935285233716,43.547701441432515,19720.60703125,22950.962421875,22854.712109375,0,0,0,0,0,22353.349609375,0,0
2023-03-06,48,Neutral,,22436.81640625,22429.7578125,22331.314453125,22584.29296875,17353192895,-0.00025655126328649747,43.49717966331402,19716.69212890625,22981.9416015625,22611.353515625,0,0,0,0,0,22353.349609375,0,0
2023-03-07,49,Neutral,,22428.322265625,22219.76953125,22011.26171875,22527.41796875,22765452204,-0.00936203961743065,41.60096975195141,19723.403212890626,23002.9443359375,22360.2140625,0,0,0,0,0,22219.76953125,0,0
2023-03-08,50,Neutral,,22216.44140625,21718.080078125,21708.05078125,22268.896484375,22536575684,-0.022578517406286358,37.40545848462145,19726.163310546875,23014.075546875,22231.294140625,0,0,0,0,0,21718.080078125,0,0
2023-03-09,44,Fear,,21720.080078125,20363.021484375,20210.306640625,21802.716796875,30364664171,-0.06239311158608585,28.92132624810967,19720.3078125,23007.5603515625,21833.228515625,0,0,0,0,1,20363.021484375,1,0
2023-03-10,34,Fear,,20367.001953125,20187.244140625,19628.25390625,20370.595703125,39578257695,-0.008632183779056501,28.033081214848316,19714.2494921875,22989.569375,21383.574609375,0,0,0,0,1,20187.244140625,1,0
2023-03-11,33,Fear,,20187.876953125,20632.41015625,20068.66015625,20792.525390625,30180288176,0.022051846825845045,33.59540781566694,19709.771103515624,22948.6865234375,21024.105078125,0,0,0,0,0,20187.244140625,0,0
2023-03-12,33,Fear,,20628.029296875,22163.94921875,20448.806640625,22185.03125,29279035521,0.07422977009964415,48.37796205656339,19713.615751953126,22936.4130078125,21012.941015625,0,0,0,0,0,20187.244140625,0,0
2023-03-13,49,Neutral,,22156.40625,24197.533203125,21918.19921875,24550.837890625,49466362688,0.09175187888693825,60.842692847859055,19726.598896484375,22965.9553515625,21508.831640625,0,0,0,0,0,20187.244140625,0,0
2023-03-14,56,Greed,,24201.765625,24746.07421875,24081.18359375,26514.716796875,54622230164,0.022669294883089997,63.40924892855432,19749.029169921876,23002.188203125,22385.4421875,1,0,0,0,0,20187.244140625,0,0
2023-03-15,50,Neutral,,24770.92578125,24375.9609375,23964.91015625,25240.615234375,43655701450,-0.014956444322371198,60.526582815953255,19770.700283203125,23036.978046875,23223.185546875,0,0,0,0,0,20187.244140625,0,0
2023-03-16,52,Neutral,,24373.45703125,25052.7890625,24225.111328125,25190.326171875,33866061747,0.027766213062754286,63.77024447883045,19797.88015625,23075.676640625,24107.261328125,1,0,0,0,0,20187.244140625,0,0
2023-03-17,51,Neutral,,25055.123046875,27423.9296875,24955.169921875,27787.8125,50730261335,0.0946457745317153,72.34419126802975,19833.509833984375,23163.4996875,25159.257421875,1,0,0,1,0,20187.244140625,0,1
2023-03-18,64,Greed,,27448.1171875,26965.87890625,26636.26171875,27725.953125,35723036817,-0.01670259464889101,68.94959521772581,19869.355185546876,23241.2426953125,25712.9265625,1,0,0,0,0,20187.244140625,0,0
2023-03-19,63,Greed,,26969.50390625,28038.67578125,26907.716796875,28440.560546875,37769448859,0.039783493752593824,72.23555326324652,19909.29974609375,23341.3944140625,26371.446875,1,0,0,1,0,20187.244140625,0,1
2023-03-20,66,Greed,,28041.6015625,27767.236328125,27242.880859375,28527.724609375,44774027664,-0.00968089417783835,70.21095081507166,19947.500224609375,23421.2478125,27049.701953125,1,0,0,1,0,20632.41015625,0,1
2023-03-21,68,Greed,,27768.392578125,28175.81640625,27439.646484375,28439.5625,36102192830,0.014714466837708162,71.50555742054897,19988.53044921875,23527.9613671875,27674.307421875,1,0,0,1,0,22163.94921875,0,1
2023-03-22,62,Greed,,28158.720703125,27307.4375,26759.99609375,28803.3359375,33382021890,-0.030820008681536337,65.03630905214327,20025.907197265624,23611.324453125,27651.008984375,1,0,0,0,0,24197.533203125,0,0
2023-03-23,57,Greed,,27301.95703125,28333.97265625,27183.36328125,28729.84375,24220433689,0.03759177902540278,68.64738813676304,20067.64349609375,23703.528515625,27924.627734375,1,0,0,0,0,24375.9609375,0,0
2023-03-24,61,Greed,,28324.111328125,27493.28515625,27039.265625,28388.4375,25980310960,-0.02967065403073854,62.91640570354892,20106.04806640625,23783.956796875,27815.549609375,1,0,0,0,0,24375.9609375,0,0
2023-03-25,64,Greed,,27487.337890625,27494.70703125,27196.234375,27791.826171875,13383005987,5.17171735541222e-05,62.92204379814198,20149.33326171875,23864.8644921875,27761.04375,1,0,0,0,0,25052.7890625,0,0
2023-03-26,64,Greed,,27495.5234375,27994.330078125,27445.046875,28178.14453125,13878363192,0.018171608313816145,64.93919366211325,20192.853291015625,23958.114140625,27724.746484375,1,0,0,0,0,26965.87890625,0,0
2023-03-27,64,Greed,,27994.068359375,27139.888671875,26606.689453125,28037.92578125,18188895178,-0.03052194511765327,59.02515672030715,20231.903564453125,24041.79859375,27691.23671875,1,0,0,0,0,26965.87890625,0,0
2023-03-28,59,Greed,,27132.888671875,27268.130859375,26677.818359375,27460.71875,17783600385,0.004725228944394866,59.61956041238402,20261.33845703125,24131.9590234375,27478.068359375,1,0,0,0,0,27139.888671875,0,0
2023-03-29,57,Greed,,27267.03125,28348.44140625,27259.662109375,28619.54296875,20684945906,0.0396180637553154,64.31572640890481,20294.67796875,24233.64203125,27649.099609375,1,0,0,0,0,27139.888671875,0,0
2023-03-30,60,Greed,,28350.140625,28033.5625,27720.16015625,29159.90234375,22435349951,-0.0111074503792854,62.0505719492072,20325.999501953123,24335.5253125,27756.870703125,1,0,0,0,0,27139.888671875,0,0
2023-03-31,63,Greed,,28032.26171875,28478.484375,27583.71484375,28639.896484375,19001327598,0.015871042968584437,63.980930593049635,20356.539677734374,24468.71421875,27853.7015625,1,0,0,0,0,27139.888671875,0,0
2023-04-01,61,Greed,,28473.33203125,28411.03515625,28297.171875,28802.45703125,10876469901,-0.0023684272611504964,63.45398049599863,20397.111318359373,24603.91125,28107.930859375,1,0,0,0,0,27139.888671875,0,0
2023-04-02,63,Greed,,28462.845703125,28199.30859375,27884.087890625,28518.958984375,12284641999,-0.00745226498561502,61.73514422507353,20436.902412109375,24730.479921875,28294.16640625,1,0,0,0,0,27139.888671875,0,0
2023-04-03,63,Greed,,28183.080078125,27790.220703125,27276.720703125,28475.623046875,19556501327,-0.014507018470504951,58.441167808267124,20477.3474609375,24850.5202734375,28182.522265625,1,0,0,0,0,27139.888671875,0,0
2023-04-04,62,Greed,,27795.2734375,28168.08984375,27681.3046875,28433.7421875,15284538859,0.0135971982612757,60.5357680923428,20519.324990234374,24977.7200390625,28209.427734375,1,0,0,0,0,27139.888671875,0,0
2023-04-05,62,Greed,,28169.7265625,28177.984375,27843.763671875,28739.23828125,17052315986,0.000351267384649967,60.59177777966115,20559.57703125,25096.8636328125,28149.327734375,1,0,0,0,0,27139.888671875,0,0
2023-04-06,63,Greed,,28175.2265625,28044.140625,27738.759765625,28178.384765625,13837809380,-0.004749940528704033,59.36441419129267,20602.700205078127,25171.589609375,28075.948828125,1,0,0,0,0,27268.130859375,0,0
2023-04-07,64,Greed,,28038.966796875,27925.859375,27794.03125,28111.59375,10861680497,-0.004217681389550476,58.241631864852074,20644.608857421874,25257.6373046875,28021.258984375,1,0,0,0,0,27790.220703125,0,0
2023-04-08,61,Greed,,27920.513671875,27947.794921875,27883.38671875,28159.86328125,9373255556,0.0007854922772632111,58.39877403794499,20689.89388671875,25325.281171875,28052.773828125,1,0,0,0,0,27790.220703125,0,0
2023-04-09,61,Greed,,27952.3671875,28333.05078125,27828.48046875,28532.830078125,12175322951,0.013784839213681899,61.16304063831222,20738.822138671876,25399.116640625,28085.766015625,1,0,0,0,0,27790.220703125,0,0
2023-04-10,62,Greed,,28336.02734375,29652.98046875,28189.271484375,29771.46484375,19282400094,0.04658621825410658,68.80981076118758,20790.019287109375,25505.6233984375,28380.765234375,1,0,0,0,0,27790.220703125,0,0
2023-04-11,68,Greed,,29653.6796875,30235.05859375,29609.30078125,30509.083984375,20121259843,0.019629666758571807,71.4769401901866,20844.70638671875,25613.7416015625,28818.948828125,1,0,0,1,0,27790.220703125,0,1
2023-04-12,65,Greed,,30231.58203125,30139.052734375,29725.57421875,30462.48046875,18651929926,-0.003175315803583212,70.40752510791272,20900.716591796874,25727.7955859375,29261.5875,1,0,0,1,0,27790.220703125,0,1
2023-04-13,61,Greed,,29892.740234375,30399.06640625,29878.623046875,30539.845703125,17487721001,0.00862713483952482,71.64488188403605,20958.701435546875,25852.0000390625,29751.841796875,1,0,0,1,0,27925.859375,0,1
2023-04-14,68,Greed,,30409.5625,30485.69921875,30044.498046875,31005.607421875,22659995079,0.002849851088919886,72.06401174703784,21015.016572265624,25982.7641796875,30182.371484375,1,0,0,1,0,27925.859375,0,1
2023-04-15,68,Greed,,30490.75,30318.49609375,30245.8828125,30601.740234375,11940685378,-0.005484641300179338,69.91598212095947,21071.056318359377,26125.1715625,30315.474609375,1,0,0,0,0,27925.859375,0,0
2023-04-16,68,Greed,,30315.9765625,30315.35546875,30157.83203125,30555.537109375,12854816417,-0.00010358775680330279,69.87385198177074,21125.4994921875,26267.971171875,30331.533984375,1,0,0,0,0,27925.859375,0,0
2023-04-17,69,Greed,,30317.146484375,29445.044921875,29275.37109375,30319.197265625,17872186762,-0.028708571396173888,59.22372060056345,21174.859462890625,26385.6478125,30192.732421875,1,0,0,0,0,27947.794921875,0,0
2023-04-18,58,Greed,,29449.091796875,30397.552734375,29154.849609375,30470.302734375,19480529496,0.032348662229154,65.4334817994814,21229.68828125,26523.1414453125,30192.4296875,1,0,0,0,0,28333.05078125,0,0
2023-04-19,63,Greed,,30394.1875,28822.6796875,28669.8984375,30411.0546875,24571565421,-0.0518092051895368,51.475324624058146,21277.241201171873,26636.64796875,29859.82578125,1,0,0,0,0,28822.6796875,0,0
2023-04-20,52,Neutral,,28823.68359375,28245.98828125,28037.2578125,29076.400390625,21340360360,-0.020008250880993006,47.48110887507952,21323.25060546875,26728.63671875,29445.32421875,1,0,0,0,0,28245.98828125,0,0
2023-04-21,50,Neutral,,28249.23046875,27276.91015625,27177.365234375,28349.96875,20759504330,-0.034308522518338824,41.63471564795767,21361.517255859377,26804.6655859375,28837.63515625,0,0,0,0,0,27276.91015625,0,0
2023-04-22,53,Neutral,,27265.89453125,27817.5,27169.5703125,27872.142578125,13125734602,0.01981858797984626,45.65468769909075,21398.920537109374,26913.7619921875,28512.126171875,1,0,0,0,0,27276.91015625,0,0
2023-04-23,56,Greed,,27816.14453125,27591.384765625,27400.314453125,27820.244140625,12785446832,-0.008128524647254443,44.28086358565131,21436.073876953124,27018.5226953125,27950.892578125,1,0,0,0,0,27276.91015625,0,0
2023-04-24,53,Neutral,,27591.73046875,27525.33984375,27070.849609375,27979.982421875,17703288330,-0.002393679129772508,43.865656569888024,21473.923359375,27120.31921875,27691.424609375,1,0,0,0,0,27276.91015625,0,0
