,Time,Open,High,Low,Close,Volume,Close time,Quota,Trade,buy_base,buy_quote,Ignore,TT,SMA200,SMA50,SMA5,10d_low,Buy,Sell,Buyprice,Sellprice,RSI,overbrough,oversell
125,1620691200000,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000,1620777599999,3583030654.76301904,1911480,30880.82833900,1720075588.22363352,0,2021-05-11,,56741.69519999996,57380.759999999995,53200.01,0,0,55536.6196,56670.02000000,50.75215136127164,0,0
126,1620777600000,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600,1620863999999,5476115093.11046791,2676826,48299.82600100,2654897646.09257715,0,2021-05-12,,56647.503799999955,55844.074,49631.32,0,0,48638.6936,49537.15000000,37.98781757760392,0,0
127,1620864000000,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100,1620950399999,7303694688.60140086,3570506,71742.00335900,3558735468.00459532,0,2021-05-13,,56594.85019999996,54005.85799999999,49631.32,0,0,48677.5506,49671.92000000,38.08228759996251,0,0
128,1620950400000,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600,1621036799999,4015904915.40791062,2095860,37184.12886300,1864162620.50271464,0,2021-05-14,,56565.80359999996,52325.979999999996,49631.32,0,0,48844.621,49844.16000000,38.515992270558044,0,0
129,1621036800000,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900,1621123199999,4350775846.51735788,2286791,42257.91846300,2056302844.86102109,0,2021-05-15,,56400.55159999998,50515.35,46762.99,0,0,45827.7302,46762.99000000,33.89851626137858,0,0
130,1621123200000,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500,1621209599999,5367497608.11590065,2661295,53797.59087700,2528671396.10801939,0,2021-05-16,,56212.83879999997,48467.646,46431.5,0,0,45502.87,46426.83000000,33.433712366385656,0,0
131,1621209600000,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600,1621295999999,7346755531.93385754,3216821,80610.14658100,3555755756.32292157,0,2021-05-17,,55968.04699999998,47248.990000000005,43538.04,0,0,42667.2792,43538.02000000,29.616436036787707,0,1
132,1621296000000,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400,1621382399999,5146670282.54790183,2561165,55703.00041000,2450848779.21597987,0,2021-05-18,,55672.333199999965,45884.75199999999,42849.78,0,0,41992.7844,42849.78000000,28.774843833624924,0,1
133,1621382400000,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100,1621468799999,13477694934.87179764,6331062,168271.34730800,6410032516.52352622,0,2021-05-19,,55231.203599999964,43254.479999999996,36690.09,0,0,35956.288199999995,36671.23000000,22.588351778147057,0,1
134,1621468800000,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300,1621555199999,8019897067.17621988,4269898,100167.12641300,3959645913.23249423,0,2021-05-20,,54866.92539999997,42007.21,36690.09,0,0,39716.1072,40525.39000000,32.34494946115493,0,0
135,1621555200000,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800,1621641599999,7713346610.27412883,3993336,94002.43140900,3591749386.78765034,0,2021-05-21,,54437.55679999997,40171.312,36690.09,0,0,36506.9698,37263.35000000,28.986811140221118,0,1
136,1621641600000,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900,1621727999999,4730567647.67440109,2716691,63310.45201200,2367081500.53005795,0,2021-05-22,,54007.55119999997,38953.65,36690.09,0,0,36700.735400000005,37458.51000000,29.463003165446782,0,1
137,1621728000000,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300,1621814399999,7431242463.20384205,4082004,104637.65940900,3584259319.74638161,0,2021-05-23,,53559.617399999974,37314.744,34655.25,0,0,33962.145,34681.44000000,26.734352948157724,0,1
138,1621814400000,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100,1621900799999,5996773032.15134490,3510578,81584.82531400,3031032098.51888064,0,2021-05-24,,53171.50299999998,37735.984000000004,34655.25,0,1,38020.3642,38810.99000000,36.16843124431981,0,0
139,1621900800000,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400,1621987199999,4253519579.37872882,2508310,54153.53681400,2057463609.95091102,0,2021-05-25,,52755.39759999998,37295.6,34655.25,0,1,37558.2256,38324.72000000,35.606160281738816,0,0
140,1621987200000,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600,1622073599999,4113717505.26355481,2432319,50485.07699400,1983423341.55992480,0,2021-05-26,,52380.412799999984,37693.58,34655.25,0,1,38457.071800000005,39241.92000000,37.636842224276684,0,0
141,1622073600000,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400,1622159999999,3361413526.05354346,2102182,42256.01280100,1641681553.52913720,0,2021-05-27,,52031.94339999998,37909.63,34655.25,0,1,37759.3804,38529.99000000,36.67018315432465,0,0
142,1622160000000,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000,1622246399999,4926260941.93361343,2659178,64327.28185300,2341060689.07345919,0,2021-05-28,,51583.662799999984,38111.278,34655.25,0,0,34950.220199999996,35661.79000000,32.99555491106533,0,0
143,1622246400000,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900,1622332799999,3949843335.32259506,2169643,54284.19965200,1904345668.77900613,0,2021-05-29,,51112.91499999998,37273.049999999996,34605.15,0,0,33913.047,34605.15000000,31.7312635826362,0,0
144,1622332800000,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700,1622419199999,2601994948.14824216,1559892,37406.81390300,1324617922.55457400,0,2021-05-30,,50630.35779999998,36736.35999999999,34605.15,0,0,34928.444599999995,35641.26000000,34.38210382061773,0,0
145,1622419200000,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900,1622505599999,3406047734.83112852,1896359,46337.93250400,1677796724.05736149,0,2021-05-31,,50175.385399999985,36338.73999999999,34605.15,0,1,36508.733799999995,37253.82000000,38.39157346419974,0,0
146,1622505600000,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000,1622591999999,2973928300.37558711,1760417,40291.83485100,1475008291.23364731,0,2021-06-01,,49712.04719999998,35971.36199999999,34605.15,0,1,35959.2282,36694.85000000,37.53276672994982,0,0
147,1622592000000,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500,1622678399999,2523462575.68843765,1530915,34328.49628700,1281854474.91208278,0,2021-06-02,,49191.920799999985,36352.39999999999,34605.15,0,1,36817.3064,37568.68000000,39.79748203278657,0,0
148,1622678400000,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100,1622764799999,2930945325.70920706,1949658,38664.29784900,1493504667.61380185,0,2021-06-03,,48717.66599999999,37280.72799999999,34605.15,0,1,38461.8542,39246.78000000,43.9887095608575,0,0
149,1622764800000,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500,1622851199999,3379399754.93052259,1926311,43105.97173000,1595098152.96682665,0,2021-06-04,,48191.046399999985,37518.27399999999,34605.15,0,0,36092.42,36829.15000000,39.7002380637493,0,0
150,1622851200000,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000,1622937599999,2560547116.83640575,1463754,34397.77436000,1249708171.27239164,0,2021-06-05,,47674.61439999999,37170.15199999999,34605.15,0,0,34802.935999999994,35516.07000000,37.55448797282172,0,0
151,1622937600000,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700,1623023999999,1711857075.04716966,993430,23661.26063600,850204250.76255567,0,2021-06-06,,47190.4074,36990.79599999999,34605.15,0,0,35080.383799999996,35796.31000000,38.326869772051545,0,0
152,1623024000000,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300,1623110399999,2755673601.71391388,1532260,36431.56058600,1295757611.70864594,0,2021-06-07,,46738.462999999996,36187.617999999995,33552.79,0,0,32881.7342,33556.96000000,34.66745086170382,0,0
153,1623110400000,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700,1623196799999,4030784324.60968405,2074885,60095.99020100,1966354847.56919820,0,2021-06-08,,46293.416399999995,35014.42199999999,33380.81,0,0,32713.193799999997,33380.80000000,34.396335803505345,0,0
154,1623196800000,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700,1623283199999,4794741674.43882304,2601479,68790.28926500,2415789675.08593024,0,2021-06-09,,45912.67739999999,35126.231999999996,33380.81,0,1,36640.289000000004,37388.05000000,45.158366070828436,0,0
155,1623283200000,37388.05000000,38491.00000000,35782.00000000,36675.72000000,109527.28494300,1623369599999,4062957162.36429993,2231430,53639.42402200,1990486079.21771466,0,2021-06-10,,45570.4392,35358.736,33380.81,0,1,35942.2056,36677.83000000,43.783387171753155,0,0
156,1623369600000,36677.83000000,37680.40000000,35936.77000000,37331.98000000,78466.00530000,1623455999999,2903043643.31007191,1727645,39406.71922400,1458619433.27684363,0,2021-06-11,,45283.2596,35665.87,33380.81,0,1,36585.3404,37331.98000000,45.43183993327638,0,0
157,1623456000000,37331.98000000,37463.63000000,34600.36000000,35546.11000000,87717.54999000,1623542399999,3132387326.53751386,1719650,42571.20531300,1520432734.29990903,0,2021-06-12,,44971.679,36064.534,33380.81,0,0,34835.1878,35546.12000000,41.836608184194,0,0
158,1623542400000,35546.12000000,39380.00000000,34757.00000000,39020.57000000,86921.02555500,1623628799999,3208991521.63768005,1894103,45675.27361600,1688611358.41170236,0,2021-06-13,,44751.133599999994,37192.486000000004,33380.81,0,1,38240.1586,39020.56000000,50.10867053580634,0,0
159,1623628800000,39020.56000000,41064.05000000,38730.00000000,40516.29000000,108522.39194900,1623715199999,4320307646.76538952,2185089,53645.90874400,2135285912.62050537,0,2021-06-14,,44580.123999999996,37818.134000000005,33380.81,0,1,39705.9642,40516.28000000,53.194744716125086,0,0
160,1623715200000,40516.28000000,41330.00000000,39506.40000000,40144.04000000,80679.62283800,1623801599999,3247746713.62740970,1931890,39428.82972600,1587381565.81541288,0,2021-06-15,,44302.97699999999,38511.79800000001,33380.81,0,1,39341.1592,40143.80000000,52.327227508556305,0,0
161,1623801600000,40143.80000000,40527.14000000,38116.01000000,38349.01000000,87771.97693700,1623887999999,3450556041.60058353,2134897,42137.24225100,1657135674.82302152,0,2021-06-16,,43969.717799999984,38715.20400000001,33380.81,0,0,37582.029800000004,38349.00000000,48.24165211111601,0,0
162,1623888000000,38349.00000000,39559.88000000,37365.00000000,38092.97000000,79541.30711900,1623974399999,3065622530.03988603,1620210,37936.81267300,1462729677.11582557,0,2021-06-17,,43634.65279999998,39224.576000000015,33380.81,0,0,37331.1106,38092.97000000,47.669922427851084,0,0
163,1623974400000,38092.97000000,38202.84000000,35129.29000000,35819.84000000,95228.04293500,1624060799999,3507868126.30620260,1809253,44824.43656700,1651613641.38681674,0,2021-06-18,,43279.94959999998,38584.43000000001,35546.11,0,0,35103.443199999994,35820.48000000,42.81817825899926,0,0
164,1624060800000,35820.48000000,36457.00000000,34803.52000000,35483.72000000,68712.44946100,1624147199999,2453817534.77716944,1212278,33788.29334500,1207082481.76471773,0,2021-06-19,,42835.73859999998,37577.91600000001,35483.72,0,0,34774.0456,35483.72000000,42.13528295439608,0,0
165,1624147200000,35483.72000000,36137.72000000,33336.00000000,35600.16000000,89878.17085000,1624233599999,3124634336.84076064,1691871,44194.06738700,1537385055.49291186,0,2021-06-20,,42391.73439999999,36669.14000000001,35483.72,0,0,34888.156800000004,35600.17000000,42.47754275735492,0,0
166,1624233600000,35600.17000000,35750.00000000,31251.23000000,31608.93000000,168778.87315900,1624319999999,5545926077.78806706,2688993,81297.46975100,2671033140.18897872,0,2021-06-21,,41892.34879999999,35321.124,31608.93,0,0,30976.7514,31614.12000000,34.865126193481885,0,0
167,1624320000000,31614.12000000,33298.78000000,28805.00000000,32509.56000000,204208.17976200,1624406399999,6406159197.07678900,3113977,99149.18226600,3115465362.96708140,0,2021-06-22,,41399.15219999999,34204.442,31608.93,0,0,31859.3688,32509.56000000,37.583366440287406,0,0
168,1624406400000,32509.56000000,34881.00000000,31683.00000000,33678.07000000,126966.10056300,1624492799999,4282250433.91944518,2026228,63340.03313700,2136458765.58680401,0,2021-06-23,,41008.71339999999,33776.088,31608.93,0,0,33004.5086,33675.07000000,41.02236746429463,0,0
169,1624492800000,33675.07000000,35298.00000000,32286.57000000,34663.09000000,86625.80426000,1624579199999,2925373222.10597716,1531230,43994.70829800,1486960778.32677295,0,2021-06-24,,40553.253,33611.96200000001,31608.93,0,1,33969.828199999996,34663.08000000,43.83180715393023,0,0
170,1624579200000,34663.08000000,35500.00000000,31275.00000000,31584.45000000,116061.13035600,1624665599999,3846120542.65729680,2094932,55656.15625200,1846078278.30478276,0,2021-06-25,,40057.0684,32808.82000000001,31584.45,0,0,30952.761,31576.09000000,37.77510038692751,0,0
171,1624665600000,31576.09000000,32730.00000000,30151.00000000,32283.65000000,107820.37528700,1624751999999,3376415451.79312412,1814051,52978.15925600,1659918820.24047804,0,2021-06-26,,39556.44639999999,32943.76400000001,31584.45,0,0,31637.977000000003,32283.65000000,39.809346184048756,0,0
172,1624752000000,32283.65000000,34749.00000000,31973.45000000,34700.34000000,96613.24421100,1624838399999,3199980157.75033328,1799875,48772.52918000,1616348030.48262429,0,2021-06-27,,39073.212199999994,33381.920000000006,31584.45,0,1,34006.333199999994,34702.49000000,46.33916133838744,0,0
173,1624838400000,34702.49000000,35297.71000000,33862.72000000,34494.89000000,82222.26781900,1624924799999,2837122779.52440164,1868627,40552.29218000,1399861431.16463476,0,2021-06-28,,38598.293199999986,33545.28400000001,31584.45,0,1,33804.9922,34494.89000000,45.88344174862621,0,0
174,1624924800000,34494.89000000,36600.00000000,34225.43000000,35911.73000000,90788.79622000,1625011199999,3233947791.86338857,1673802,45376.58762900,1616093004.85216473,0,2021-06-29,,38200.20499999999,33795.01200000001,31584.45,0,1,35193.4954,35911.72000000,49.56696945793409,0,0
175,1625011200000,35911.72000000,36100.00000000,34017.55000000,35045.00000000,77152.19763400,1625097599999,2688939291.09567313,1301036,37035.76967400,1290873346.22416245,0,2021-06-30,,37767.70459999999,34487.12200000001,31584.45,0,1,34344.1,35045.00000000,47.43969575624891,0,0
176,1625097600000,35045.00000000,35057.57000000,32711.00000000,33504.69000000,71708.26611200,1625183999999,2410809595.39045694,1240681,34986.05501600,1176002216.56568103,0,2021-07-01,,37445.17199999999,34731.33000000001,31584.45,0,0,32834.5962,33502.33000000,43.83889115842277,0,0
177,1625184000000,33502.33000000,33977.04000000,32699.00000000,33786.55000000,56172.18137800,1625270399999,1870193042.39353716,1176457,27271.65800500,908203511.34114962,0,2021-07-02,,37127.48359999999,34548.572000000015,31584.45,0,0,33110.819,33786.54000000,44.666557596236714,0,0
178,1625270400000,33786.54000000,34945.61000000,33316.73000000,34669.13000000,43044.57864100,1625356799999,1478423023.50348303,1078278,21331.87504500,732586226.47257181,0,2021-07-03,,36824.03719999999,34583.42000000002,31584.45,0,1,33975.7474,34669.12000000,47.28624195584008,0,0
179,1625356800000,34669.12000000,35967.85000000,34357.15000000,35286.51000000,43703.47578900,1625443199999,1544458212.39263313,1164970,21180.33506900,748187394.23958082,0,2021-07-04,,36594.50759999999,34458.37600000002,31584.45,0,1,34580.779800000004,35288.13000000,49.10154459506278,0,0
180,1625443200000,35288.13000000,35293.78000000,33125.55000000,33690.14000000,64123.87424500,1625529599999,2183406257.49382919,1109367,31489.85537200,1071967415.42531092,0,2021-07-05,,36339.68039999998,34187.40400000002,32283.65,0,0,33016.3372,33690.15000000,44.80501893356027,0,0
181,1625529600000,33690.15000000,35118.88000000,33532.00000000,34220.01000000,58210.59634900,1625615999999,1991691100.94826585,1184687,27801.95449300,951269024.03794967,0,2021-07-06,,36153.31979999998,34330.468000000015,33504.69,0,0,33535.6098,34220.02000000,46.47906126344674,0,0
182,1625616000000,34220.02000000,35059.09000000,33777.77000000,33862.12000000,53807.52167500,1625702399999,1857658028.48080391,1041416,27294.92392700,941984587.97562216,0,2021-07-07,,35973.56659999999,34345.58200000002,33504.69,0,0,33184.8776,33862.11000000,45.47580437149335,0,0
183,1625702400000,33862.11000000,33929.64000000,32077.00000000,32875.71000000,70136.48032000,1625788799999,2304973020.29871520,1257892,35104.65522500,1152928339.82184283,0,2021-07-08,,35897.27899999999,33986.898000000016,32875.71,0,0,32218.195799999998,32875.71000000,42.737649414383874,0,0
184,1625788800000,32875.71000000,34100.00000000,32261.07000000,33815.81000000,47153.93989900,1625875199999,1562958239.39137620,1236351,23660.06860100,784288611.13252862,0,2021-07-09,,35763.06239999999,33692.758000000016,32875.71,0,1,33139.4938,33815.81000000,46.07042376202457,0,0
185,1625875200000,33815.81000000,34262.00000000,33004.78000000,33502.87000000,34761.17546800,1625961599999,1171790111.08299535,865508,17012.75919700,573638406.54702383,0,2021-07-10,,35688.07959999999,33655.30400000002,32875.71,0,0,32832.812600000005,33502.87000000,45.12883223263515,0,0
186,1625961600000,33502.87000000,34666.00000000,33306.47000000,34258.99000000,31572.64744800,1626047999999,1070033013.19204486,952891,16434.53750800,557336788.69660773,0,2021-07-11,,35624.26479999999,33663.10000000001,32875.71,0,1,33573.8102,34259.00000000,47.899573331110126,0,0
187,1626048000000,34259.00000000,34678.43000000,32658.34000000,33086.63000000,48181.40376200,1626134399999,1620646741.33496329,1176847,22602.90730600,759877911.03504663,0,2021-07-12,,35592.89239999999,33508.002000000015,32875.71,0,0,32424.897399999998,33086.94000000,44.17494682909234,0,0
188,1626134400000,33086.94000000,33340.00000000,32202.25000000,32729.77000000,41126.36100800,1626220799999,1348583017.01034310,956053,19588.27850700,642576716.60414360,0,2021-07-13,,35471.56199999999,33478.81400000001,32729.77,0,0,32075.1746,32729.12000000,43.07690930385745,0,0
189,1626220800000,32729.12000000,33114.03000000,31550.00000000,32820.02000000,46777.82348400,1626307199999,1515692074.98754753,1123129,22516.48571900,730009068.07089644,0,2021-07-14,,35361.467999999986,33279.65600000001,32729.77,0,0,32163.619599999995,32820.03000000,43.45967540380416,0,0
190,1626307200000,32820.03000000,33185.25000000,31133.00000000,31880.00000000,51639.57635300,1626393599999,1652077965.43655981,1099367,24866.40578700,795831015.69614899,0,2021-07-15,,35214.229799999994,32955.08200000001,31880.0,0,0,31242.399999999998,31874.49000000,40.4116006502225,0,0
191,1626393600000,31874.49000000,32249.18000000,31020.00000000,31383.87000000,48499.86415400,1626479999999,1538342711.57965672,1067591,23963.74456800,760274744.55207078,0,2021-07-16,,35071.30759999999,32380.05800000001,31383.87,0,0,30756.1926,31383.86000000,38.8623857267447,0,0
192,1626480000000,31383.86000000,31955.92000000,31164.31000000,31520.07000000,34012.24213200,1626566399999,1072815966.33630751,883442,16649.05130800,525240023.82137983,0,2021-07-17,,34988.43919999999,32066.746000000014,31383.87,0,0,30889.6686,31520.07000000,39.547536145482496,0,0
193,1626566400000,31520.07000000,32435.00000000,31108.97000000,31778.56000000,35923.71618600,1626652799999,1140964365.64660148,760979,17554.18265300,557709781.11918031,0,2021-07-18,,34931.9074,31876.504000000015,31383.87,0,0,31142.9888,31778.57000000,40.90118961641173,0,0
194,1626652800000,31778.57000000,31899.00000000,30407.44000000,30839.65000000,47340.46849900,1626739199999,1470563281.93650284,846029,22709.51004500,705480091.14467479,0,2021-07-19,,34835.87499999999,31480.430000000015,30839.65,0,0,30222.857,30839.65000000,37.60714999372164,0,0
195,1626739200000,30839.65000000,31063.07000000,29278.00000000,29790.35000000,61034.04901700,1626825599999,1821230700.02039109,1062139,28424.82505000,847855259.13993829,0,2021-07-20,,34686.6058,31062.50000000002,29790.35,0,0,29194.542999999998,29790.34000000,34.28403618170704,0,0
196,1626825600000,29790.34000000,32858.00000000,29482.61000000,32144.51000000,82796.26512800,1626911999999,2603140706.08222436,1415058,42584.67221900,1338356405.54193175,0,2021-07-21,,34595.63419999999,31214.62800000002,29790.35,0,1,31501.619799999997,32144.51000000,45.84588404810186,0,0
197,1626912000000,32144.51000000,32591.35000000,31708.00000000,32287.83000000,46148.09243300,1626998399999,1482763544.95053643,1000742,23274.51280500,747848528.87672003,0,2021-07-22,,34490.017199999995,31368.180000000015,29790.35,0,1,31642.0734,32287.58000000,46.46342035577009,0,0
198,1626998400000,32287.58000000,33650.00000000,31924.32000000,33634.09000000,50112.86362600,1627084799999,1631947003.07304657,1394786,25018.97707900,815391041.19337381,0,2021-07-23,,34377.7632,31739.286000000015,29790.35,0,1,32961.4082,33634.10000000,52.00042907663853,0,0
199,1627084800000,33634.10000000,34500.00000000,33401.14000000,34258.14000000,47977.55013800,1627171199999,1625046258.43655218,1196914,23937.61781400,810983258.04245942,0,2021-07-24,44643.138999999974,34326.346,32422.984000000015,29790.35,0,1,33572.9772,34261.51000000,54.356965851050234,0,0
200,1627171200000,34261.51000000,35398.00000000,33851.12000000,35381.02000000,47852.92831300,1627257599999,1646935552.80554462,1245775,24632.14930000,848320775.42419001,0,2021-07-25,44636.19729999998,34323.702399999995,33541.11800000001,29790.35,0,1,34673.3996,35381.02000000,58.32196204261232,0,0
201,1627257600000,35381.02000000,40550.00000000,35205.78000000,37237.60000000,152452.51272400,1627343999999,5832475057.06567638,3330102,77191.34607500,2953296773.15355035,0,2021-07-26,44625.223899999975,34352.5282,34559.73600000001,29790.35,0,1,36492.848,37241.33000000,63.9051084175246,0,0
202,1627344000000,37241.33000000,39542.61000000,36383.00000000,39457.87000000,88397.26701500,1627430399999,3335658261.99554664,1938478,45137.30343900,1703810516.33785954,0,2021-07-27,44619.59919999997,34470.6298,35993.744000000006,29790.35,0,1,38668.7126,39456.61000000,69.2160643427618,0,0
203,1627430400000,39456.61000000,40900.00000000,38772.00000000,40019.56000000,101344.52844100,1627516799999,4040889461.66152784,2631048,49019.13627600,1954994215.00461230,0,2021-07-28,44619.25589999997,34603.4048,37270.838,29790.35,0,1,39219.1688,40019.57000000,70.40253514118679,1,0
204,1627516800000,40019.57000000,40640.00000000,39200.00000000,40016.48000000,53998.43928300,1627603199999,2154190697.34531810,1428738,26700.92624400,1065505374.50525061,0,2021-07-29,44628.58819999998,34655.973399999995,38422.50600000001,29790.35,0,1,39216.150400000006,40018.49000000,70.38651519388941,1,0
205,1627603200000,40018.49000000,42316.71000000,38313.23000000,42206.37000000,73602.78480500,1627689599999,2939833541.38153644,1797012,37730.42686200,1509172746.20397869,0,2021-07-30,44662.59769999997,34766.5864,39787.57600000001,32144.51,0,1,41362.242600000005,42206.36000000,74.78056008563445,1,0
206,1627689600000,42206.36000000,42448.00000000,41000.15000000,41461.83000000,44849.79101200,1627775999999,1868285510.88467891,1565380,22844.24505000,951887855.62149689,0,2021-07-31,44699.65064999997,34849.1834,40632.422000000006,32287.83,0,1,40632.5934,41461.84000000,70.92721168152539,1,0
207,1627776000000,41461.84000000,42599.00000000,39422.01000000,39845.44000000,53953.18632600,1627862399999,2227567271.48786541,1603964,25796.75379500,1066579608.83982349,0,2021-08-01,44712.02094999996,34935.17,40709.936,33634.09,0,0,39048.531200000005,39850.27000000,63.301092734375516,0,0
208,1627862400000,39850.27000000,40480.01000000,38690.00000000,39147.82000000,50837.35195400,1627948799999,2010928003.59440882,1162878,24558.00534300,971596720.94675931,0,2021-08-02,44712.037549999965,34937.715,40535.588,34258.14,0,0,38364.8636,39146.86000000,60.28822123258798,0,0
209,1627948800000,39146.86000000,39780.00000000,37642.03000000,38207.05000000,57117.43585300,1628035199999,2195360658.56732878,1379871,27683.46659800,1064118781.84985729,0,2021-08-03,44719.361699999965,34891.5302,40173.702000000005,35381.02,0,0,37442.909,38207.04000000,56.39038420928754,0,0
210,1628035200000,38207.04000000,39969.66000000,37508.56000000,39723.18000000,52329.35243000,1628121599999,2028792778.18480471,1220555,26804.21116900,1039347051.55552658,0,2021-08-04,44738.00269999996,34883.113,39677.064000000006,37237.6,0,1,38928.7164,39723.17000000,60.790099838683275,0,0
211,1628121600000,39723.17000000,41350.00000000,37332.70000000,40862.46000000,84343.75562100,1628207999999,3314527738.33973321,1913281,41673.12908100,1638359889.80201597,0,2021-08-05,44763.17194999997,34933.382,39557.19,38207.05,0,1,40045.2108,40862.46000000,63.749697637475386,0,0
212,1628208000000,40862.46000000,43392.43000000,39853.86000000,42836.87000000,75753.94134700,1628294399999,3148022459.91615849,2223356,38278.00475800,1591634314.10080118,0,2021-08-06,44794.199949999966,35028.26,40155.476,38207.05,0,1,41980.132600000004,42836.87000000,68.22582824226713,0,0
213,1628294400000,42836.87000000,44700.00000000,42446.41000000,44572.54000000,73396.74080800,1628380799999,3197407326.03679334,2258213,37355.62384500,1627865923.87897347,0,2021-08-07,44837.60519999996,35203.314,41240.42,38207.05,0,1,43681.0892,44572.54000000,71.55140130690603,1,0
214,1628380800000,44572.54000000,45310.00000000,43261.00000000,43794.37000000,69329.09269800,1628467199999,3074924734.87934016,1857112,34099.15066000,1512451140.39891587,0,2021-08-08,44879.23589999995,35369.527,42357.884,38207.05,0,1,42918.4826,43794.36000000,68.10954870210895,0,0
215,1628467200000,43794.36000000,46454.15000000,42779.00000000,46253.40000000,74587.88484500,1628553599999,3362870286.25811797,2130595,38464.60543000,1735618666.81813226,0,2021-08-09,44956.25224999995,35582.5918,43663.928,38207.05,0,1,45328.332,46248.87000000,72.59563740086381,1,0
216,1628553600000,46248.87000000,46700.00000000,44589.46000000,45584.99000000,53814.64342100,1628639999999,2452485823.93365419,1951330,26592.36931400,1212338434.73183560,0,2021-08-10,45019.45134999995,35862.113000000005,44608.434,38207.05,0,1,44673.290199999996,45585.00000000,69.72448464699877,0,0
217,1628640000000,45585.00000000,46743.47000000,45341.14000000,45511.00000000,52734.90197700,1628726399999,2432788769.83269651,1862925,27064.39384300,1248929298.82858753,0,2021-08-11,45086.61634999995,36122.141800000005,45143.26000000001,38207.05,0,1,44600.78,45510.67000000,69.39729234735786,0,0
218,1628726400000,45510.67000000,46218.12000000,43770.00000000,44399.00000000,55266.10878100,1628812799999,2478758524.86417613,1623329,26765.08804000,1200329050.57391097,0,2021-08-12,45147.31184999995,36336.5604,45108.55200000001,38207.05,0,0,43511.02,44400.06000000,64.49855463630982,0,0
219,1628812800000,44400.06000000,47886.00000000,44217.39000000,47800.00000000,48239.37043100,1628899199999,2239435701.11779154,1804716,25367.98823600,1177391788.09298993,0,2021-08-13,45225.040849999954,36599.2986,45909.678,39723.18,0,1,46844.0,47799.99000000,71.19564731312407,1,0
220,1628899200000,47799.99000000,48144.00000000,45971.03000000,47068.51000000,46114.35902200,1628985599999,2166461458.66824897,1849556,22999.52851900,1080741765.68745919,0,2021-08-14,45298.044549999955,36908.9798,46072.700000000004,40862.46,0,1,46127.139800000004,47068.50000000,68.21502622766812,0,0
221,1628985600000,47068.50000000,47372.27000000,45500.00000000,46973.82000000,42110.71133400,1629071999999,1950753713.21212474,1580122,21129.91977600,979120004.20283388,0,2021-08-15,45381.08289999995,37202.783200000005,46350.466,42836.87,0,1,46034.3436,46973.82000000,67.81921646590948,0,0
222,1629072000000,46973.82000000,48053.83000000,45660.00000000,45901.29000000,52480.57401400,1629158399999,2462127629.60902359,1655378,25847.87243800,1213162181.66541896,0,2021-08-16,45443.76504999995,37426.802200000006,46428.524,43794.37,0,0,44983.2642,45901.30000000,63.33641077439912,0,0
223,1629158400000,45901.30000000,47160.00000000,44376.00000000,44695.95000000,57039.34162900,1629244799999,2616339597.91574244,1781303,27320.26180800,1253906922.58209693,0,2021-08-17,45495.98379999995,37630.8234,46487.914000000004,43794.37,0,0,43802.030999999995,44695.95000000,58.64490517661386,0,0
224,1629244800000,44695.95000000,46000.00000000,44203.28000000,44705.29000000,54099.41598500,1629331199999,2439673265.94711701,1656723,28538.22372700,1286718404.70649710,0,2021-08-18,45548.195849999945,37806.6946,45868.971999999994,44399.0,0,0,43811.1842,44699.37000000,58.670452266353955,0,0
