Date,Open,Close,Low,High,Close,Volume
2019-01-10 00:00:00,4034.411377,3678.924561,3659.174561,4064.06665,3678.924561,6874143796
2019-01-11 00:00:00,3674.015381,3687.365479,3653.069824,3713.881836,3687.365479,5538712865
2019-01-12 00:00:00,3686.973145,3661.301025,3653.810791,3698.978271,3661.301025,4778170883
2019-01-13 00:00:00,3658.868164,3552.953125,3544.927246,3674.76001,3552.953125,4681302466
2019-01-14 00:00:00,3557.311035,3706.052246,3552.285156,3727.836182,3706.052246,5651384490
2019-01-15 00:00:00,3704.216309,3630.675293,3619.949219,3720.15332,3630.675293,5537192302
2019-01-16 00:00:00,3631.509766,3655.006836,3624.67334,3685.7771,3655.006836,5394457145
2019-01-17 00:00:00,3651.871094,3678.563965,3621.960938,3680.135986,3678.563965,5464420383
2019-01-18 00:00:00,3677.990479,3657.839355,3637.080811,3682.52002,3657.839355,5002961727
2019-01-19 00:00:00,3652.37793,3728.568359,3652.37793,3758.533447,3728.568359,5955691380
2019-01-20 00:00:00,3725.446045,3601.013672,3583.019531,3743.387939,3601.013672,5582489560
2019-01-21 00:00:00,3600.372803,3576.032471,3558.537109,3608.84082,3576.032471,5004347059
2019-01-22 00:00:00,3575.081299,3604.577148,3539.721436,3620.746582,3604.577148,5313623556
2019-01-23 00:00:00,3605.557129,3585.123047,3565.313965,3623.067871,3585.123047,5433755649
2019-01-24 00:00:00,3584.500244,3600.865479,3569.092773,3616.087402,3600.865479,5262869046
2019-01-25 00:00:00,3607.390381,3599.765869,3575.597412,3612.927734,3599.765869,5265847539
2019-01-26 00:00:00,3599.715332,3602.460449,3593.345947,3654.933105,3602.460449,5098183235
2019-01-27 00:00:00,3604.687256,3583.96582,3567.24585,3612.671387,3583.96582,5570752966
2019-01-28 00:00:00,3584.283203,3470.450439,3439.23291,3586.750977,3470.450439,6908930483
2019-01-29 00:00:00,3468.870117,3448.116943,3400.819824,3476.06543,3448.116943,5897159493
2019-01-30 00:00:00,3443.896973,3486.181641,3429.387939,3495.174805,3486.181641,5955112627
2019-01-31 00:00:00,3485.40918,3457.792725,3447.915771,3504.804932,3457.792725,5831198271
2019-02-01 00:00:00,3460.547119,3487.945313,3431.591553,3501.954102,3487.945313,5422926707
2019-02-02 00:00:00,3484.625977,3521.060791,3467.574707,3523.287354,3521.060791,5071623601
2019-02-03 00:00:00,3516.139648,3464.013428,3447.924316,3521.388184,3464.013428,5043937584
2019-02-04 00:00:00,3467.21167,3459.154053,3442.586914,3476.223877,3459.154053,5332718886
2019-02-05 00:00:00,3454.950928,3466.357422,3451.937012,3478.148193,3466.357422,5227549545
2019-02-06 00:00:00,3469.091797,3413.767822,3398.56543,3469.091797,3413.767822,5482196038
2019-02-07 00:00:00,3414.929443,3399.47168,3394.218506,3427.945557,3399.47168,5004962683
2019-02-08 00:00:00,3401.376465,3666.780273,3391.023682,3695.614014,3666.780273,7735623101
2019-02-09 00:00:00,3671.585938,3671.203613,3646.559326,3679.941406,3671.203613,6158833645
2019-02-10 00:00:00,3673.201416,3690.188232,3640.97998,3695.036133,3690.188232,6282256903
2019-02-11 00:00:00,3695.613037,3648.430664,3642.287842,3695.613037,3648.430664,6277056434
2019-02-12 00:00:00,3642.751953,3653.528564,3618.556885,3668.586914,3653.528564,6480384532
2019-02-13 00:00:00,3653.604004,3632.070557,3617.246338,3669.746582,3632.070557,6438903823
2019-02-14 00:00:00,3631.170166,3616.880859,3607.697754,3646.256592,3616.880859,6271044418
2019-02-15 00:00:00,3617.368408,3620.810791,3608.206543,3647.795166,3620.810791,6091952231
2019-02-16 00:00:00,3615.270264,3629.787598,3615.270264,3652.841309,3629.787598,5934744052
2019-02-17 00:00:00,3633.359375,3673.836182,3619.182129,3680.537354,3673.836182,7039512503
2019-02-18 00:00:00,3671.369873,3915.714355,3669.982422,3936.665039,3915.714355,9908216640
2019-02-19 00:00:00,3911.661621,3947.094482,3908.153076,4010.879395,3947.094482,9933626655
2019-02-20 00:00:00,3946.685059,3999.820557,3926.246826,4000.486328,3999.820557,8693373948
2019-02-21 00:00:00,4000.256836,3954.118164,3940.108154,4010.009521,3954.118164,7775128102
2019-02-22 00:00:00,3952.406494,4005.526611,3950.816406,4006.53833,4005.526611,7826525254
2019-02-23 00:00:00,3998.91626,4142.526855,3968.726807,4166.286133,4142.526855,8922258316
2019-02-24 00:00:00,4145.458008,3810.42749,3793.708984,4210.641602,3810.42749,10794227451
2019-02-25 00:00:00,3807.002441,3882.696289,3807.002441,3913.707275,3882.696289,9318796067
2019-02-26 00:00:00,3878.697266,3854.35791,3837.986328,3891.578857,3854.35791,7931218996
2019-02-27 00:00:00,3857.479736,3851.047363,3787.058838,3888.80249,3851.047363,8301309684
2019-02-28 00:00:00,3848.261963,3854.7854,3845.821289,3906.05835,3854.7854,8399767798
2019-03-01 00:00:00,3853.75708,3859.58374,3851.692383,3907.79541,3859.58374,7661247975
2019-03-02 00:00:00,3855.318115,3864.415039,3832.12793,3874.607422,3864.415039,7578786076
2019-03-03 00:00:00,3862.266113,3847.175781,3836.905762,3875.483643,3847.175781,7253558152
2019-03-04 00:00:00,3845.091553,3761.557129,3733.749756,3867.381836,3761.557129,9029175788
2019-03-05 00:00:00,3759.83252,3896.375,3745.183105,3903.916748,3896.375,10174126415
2019-03-06 00:00:00,3897.081055,3903.942627,3871.460693,3919.510498,3903.942627,9175291529
2019-03-07 00:00:00,3903.384766,3911.484375,3894.113037,3939.373291,3911.484375,9584165519
2019-03-08 00:00:00,3913.22583,3901.131592,3875.228516,3950.432129,3901.131592,10638638944
2019-03-09 00:00:00,3894.55249,3963.313721,3892.390381,3987.237793,3963.313721,10796103518
2019-03-10 00:00:00,3966.174316,3951.599854,3924.381104,3966.174316,3951.599854,9713267607
2019-03-11 00:00:00,3953.740234,3905.227295,3889.239014,3966.384766,3905.227295,10125901903
2019-03-12 00:00:00,3903.758301,3909.15625,3863.559082,3926.88916,3909.15625,9809887079
2019-03-13 00:00:00,3913.047363,3906.717285,3891.904297,3926.597656,3906.717285,9469184841
2019-03-14 00:00:00,3905.576904,3924.369141,3901.296875,3946.504395,3924.369141,10480789570
2019-03-15 00:00:00,3926.66333,3960.911133,3914.015381,3968.542969,3960.911133,9394210605
2019-03-16 00:00:00,3963.900146,4048.72583,3961.657471,4077.036377,4048.72583,9856166973
2019-03-17 00:00:00,4047.719482,4025.229004,4006.411133,4054.12207,4025.229004,8221625400
2019-03-18 00:00:00,4029.968506,4032.507324,4009.117188,4071.556641,4032.507324,9646954186
2019-03-19 00:00:00,4032.691895,4071.190186,4023.8125,4082.216064,4071.190186,9344919956
2019-03-20 00:00:00,4070.793945,4087.476318,4031.11084,4089.461914,4087.476318,10175916388
2019-03-21 00:00:00,4083.953857,4029.326904,4005.151367,4097.359863,4029.326904,10831212662
2019-03-22 00:00:00,4028.514648,4023.968262,4021.54248,4053.906738,4023.968262,9252935969
2019-03-23 00:00:00,4022.713379,4035.826416,4015.9646,4049.882568,4035.826416,9578850549
2019-03-24 00:00:00,4035.163574,4022.168213,4006.192871,4040.699707,4022.168213,9144851065
2019-03-25 00:00:00,4024.112793,3963.070557,3934.03125,4038.84082,3963.070557,10359818883
2019-03-26 00:00:00,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815
2019-03-27 00:00:00,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934
2019-03-28 00:00:00,4087.584473,4069.107178,4040.266357,4094.9021,4069.107178,9353915899
2019-03-29 00:00:00,4068.299805,4098.374512,4034.097168,4113.500977,4098.374512,10918665557
2019-03-30 00:00:00,4092.13623,4106.660156,4053.909668,4296.806641,4106.660156,9732688060
2019-03-31 00:00:00,4105.456055,4105.404297,4094.10083,4113.023438,4105.404297,9045122443
2019-04-01 00:00:00,4105.362305,4158.183105,4096.901367,4164.953125,4158.183105,10157794171
2019-04-02 00:00:00,4156.919434,4879.87793,4155.316895,4905.95459,4879.87793,21315047816
2019-04-03 00:00:00,4879.958008,4973.021973,4876.621094,5307.003418,4973.021973,22899891582
2019-04-04 00:00:00,4971.307617,4922.798828,4836.793945,5063.159668,4922.798828,18251810240
2019-04-05 00:00:00,4922.806152,5036.681152,4919.491699,5053.509766,5036.681152,16837325387
2019-04-06 00:00:00,5036.792969,5059.817383,4992.222168,5205.821777,5059.817383,16929795194
2019-04-07 00:00:00,5062.793945,5198.896973,5050.412109,5235.186523,5198.896973,16655416140
2019-04-08 00:00:00,5199.835449,5289.770996,5148.211914,5318.836426,5289.770996,17154113634
2019-04-09 00:00:00,5289.917969,5204.958496,5167.418945,5289.917969,5204.958496,14722104361
2019-04-10 00:00:00,5204.105469,5324.551758,5193.382324,5421.651367,5324.551758,15504590933
2019-04-11 00:00:00,5325.081543,5064.487793,5017.296387,5354.225586,5064.487793,16555616019
2019-04-12 00:00:00,5061.200684,5089.539063,4955.852539,5103.274414,5089.539063,13675206312
2019-04-13 00:00:00,5088.850098,5096.586426,5061.589355,5127.12207,5096.586426,10823289598
2019-04-14 00:00:00,5095.758789,5167.722168,5053.568359,5184.016113,5167.722168,10391952498
2019-04-15 00:00:00,5167.321777,5067.108398,5024.069336,5196.606934,5067.108398,12290155061
2019-04-16 00:00:00,5066.577637,5235.55957,5055.194824,5238.945313,5235.55957,11618660197
2019-04-17 00:00:00,5236.135254,5251.937988,5219.205566,5274.275391,5251.937988,12438480677
2019-04-18 00:00:00,5251.480469,5298.385742,5250.506836,5319.986328,5298.385742,13256489918
2019-04-19 00:00:00,5298.154297,5303.8125,5233.334961,5336.680176,5303.8125,13780238655
2019-04-20 00:00:00,5304.160645,5337.88623,5295.87793,5358.490723,5337.88623,13169647522
2019-04-21 00:00:00,5335.878906,5314.53125,5257.339355,5359.924805,5314.53125,13731844223
2019-04-22 00:00:00,5312.494629,5399.365234,5280.276855,5422.6875,5399.365234,14601631648
2019-04-23 00:00:00,5399.365723,5572.362305,5389.408691,5633.802246,5572.362305,15867308108
2019-04-24 00:00:00,5571.508301,5464.866699,5418.263184,5642.044434,5464.866699,17048033399
2019-04-25 00:00:00,5466.524414,5210.515625,5181.338867,5542.238281,5210.515625,15330283408
2019-04-26 00:00:00,5210.304688,5279.348145,5177.368652,5383.634277,5279.348145,16812108040
2019-04-27 00:00:00,5279.471191,5268.291016,5233.635742,5310.75,5268.291016,13111274675
2019-04-28 00:00:00,5271.746582,5285.13916,5255.683594,5326.231934,5285.13916,12819992056
2019-04-29 00:00:00,5284.858398,5247.352539,5216.487793,5311.274902,5247.352539,13735490672
2019-04-30 00:00:00,5247.726074,5350.726563,5224.189941,5363.257324,5350.726563,13878964574
2019-05-01 00:00:00,5350.914551,5402.697266,5347.645996,5418.003906,5402.697266,13679528236
2019-05-02 00:00:00,5402.422852,5505.283691,5394.217285,5522.262695,5505.283691,14644460907
2019-05-03 00:00:00,5505.552246,5768.289551,5490.20166,5865.881836,5768.289551,18720780006
2019-05-04 00:00:00,5769.202637,5831.16748,5645.469238,5886.893555,5831.16748,17567780766
2019-05-05 00:00:00,5831.068359,5795.708496,5708.035156,5833.862793,5795.708496,14808830723
2019-05-06 00:00:00,5791.693359,5746.807129,5653.6875,5802.95752,5746.807129,15737171804
2019-05-07 00:00:00,5745.599121,5829.501465,5741.395996,5988.178223,5829.501465,18026409033
2019-05-08 00:00:00,5849.481445,5982.45752,5794.71582,5989.980957,5982.45752,15320605300
2019-05-09 00:00:00,5982.316406,6174.528809,5982.316406,6183.039063,6174.528809,16784645411
2019-05-10 00:00:00,6175.822754,6378.849121,6161.519043,6434.617676,6378.849121,19419875368
2019-05-11 00:00:00,6379.666992,7204.771484,6375.69873,7333.00293,7204.771484,28867562329
2019-05-12 00:00:00,7203.507324,6972.371582,6815.770996,7503.87207,6972.371582,27773333680
2019-05-13 00:00:00,6971.178223,7814.915039,6898.282227,8047.413086,7814.915039,28677672181
2019-05-14 00:00:00,7807.884277,7994.416016,7696.391113,8268.712891,7994.416016,32031452227
2019-05-15 00:00:00,7989.374512,8205.167969,7899.106934,8216.423828,8205.167969,28344112920
2019-05-16 00:00:00,8194.500977,7884.90918,7729.608398,8320.824219,7884.90918,33167197581
2019-05-17 00:00:00,7886.925781,7343.895508,7038.124512,7929.145508,7343.895508,30066644905
2019-05-18 00:00:00,7341.664551,7271.208008,7251.504395,7447.271973,7271.208008,21354286562
2019-05-19 00:00:00,7267.962891,8197.689453,7267.962891,8261.941406,8197.689453,25902422040
2019-05-20 00:00:00,8196.923828,7978.309082,7678.781738,8200.967773,7978.309082,23843404340
2019-05-21 00:00:00,7977.969238,7963.327637,7843.339844,8062.167969,7963.327637,25127245056
2019-05-22 00:00:00,7956.291992,7680.066406,7615.987305,7997.612305,7680.066406,24719473175
2019-05-23 00:00:00,7677.269043,7881.84668,7533.196777,7943.791504,7881.84668,24457107820
2019-05-24 00:00:00,7881.695313,7987.371582,7824.44873,8140.719727,7987.371582,25919126991
2019-05-25 00:00:00,7991.885254,8052.543945,7965.976074,8117.925781,8052.543945,22256813107
2019-05-26 00:00:00,8055.206055,8673.21582,7924.67041,8687.520508,8673.21582,26677970091
2019-05-27 00:00:00,8674.072266,8805.77832,8668.705078,8907.174805,8805.77832,27949839564
2019-05-28 00:00:00,8802.757813,8719.961914,8634.72168,8807.016602,8719.961914,24226919267
2019-05-29 00:00:00,8718.591797,8659.487305,8482.728516,8755.852539,8659.487305,23473479966
2019-05-30 00:00:00,8661.760742,8319.472656,8221.273438,9008.314453,8319.472656,29246528551
2019-05-31 00:00:00,8320.286133,8574.501953,8172.550781,8586.65918,8574.501953,25365190957
2019-06-01 00:00:00,8573.839844,8564.016602,8481.578125,8625.600586,8564.016602,22488303544
2019-06-02 00:00:00,8565.473633,8742.958008,8561.235352,8809.303711,8742.958008,20266216022
2019-06-03 00:00:00,8741.74707,8208.995117,8204.185547,8743.5,8208.995117,22004511436
2019-06-04 00:00:00,8210.985352,7707.770996,7564.48877,8210.985352,7707.770996,24609731549
2019-06-05 00:00:00,7704.343262,7824.231445,7668.668457,7901.849121,7824.231445,21760923463
2019-06-06 00:00:00,7819.633301,7822.023438,7571.471191,7937.34082,7822.023438,19474611077
2019-06-07 00:00:00,7826.901367,8043.951172,7788.373535,8126.15332,8043.951172,19141423231
2019-06-08 00:00:00,8036.774902,7954.12793,7837.61084,8076.891113,7954.12793,16522722810
2019-06-09 00:00:00,7949.674805,7688.077148,7583.219727,7975.974121,7688.077148,16610726547
2019-06-10 00:00:00,7692.284668,8000.32959,7586.730957,8031.909668,8000.32959,18689275117
2019-06-11 00:00:00,8004.243652,7927.714355,7772.803711,8026.394043,7927.714355,17107279932
2019-06-12 00:00:00,7925.434082,8145.857422,7862.359863,8196.648438,8145.857422,19034432883
2019-06-13 00:00:00,8145.54541,8230.923828,8087.061035,8311.567383,8230.923828,18669407147
2019-06-14 00:00:00,8230.898438,8693.833008,8183.393066,8710.636719,8693.833008,19831162906
2019-06-15 00:00:00,8689.746094,8838.375,8618.395508,8859.12793,8838.375,18371033226
2019-06-16 00:00:00,8841.44043,8994.488281,8814.556641,9335.867188,8994.488281,23348550311
2019-06-17 00:00:00,8988.923828,9320.352539,8988.923828,9416.407227,9320.352539,15562951919
2019-06-18 00:00:00,9335.466797,9081.762695,9004.901367,9348.374023,9081.762695,15848210536
2019-06-19 00:00:00,9078.727539,9273.521484,9070.395508,9299.621094,9273.521484,15546809946
2019-06-20 00:00:00,9273.060547,9527.160156,9232.484375,9594.419922,9527.160156,17846823784
2019-06-21 00:00:00,9525.074219,10144.55664,9525.074219,10144.55664,10144.55664,20624008643
2019-06-22 00:00:00,10175.92383,10701.69141,10107.03516,11157.3457,10701.69141,29995204861
2019-06-23 00:00:00,10696.69141,10855.37109,10556.0957,11246.14453,10855.37109,20998326502
2019-06-24 00:00:00,10853.74414,11011.10254,10610.42773,11065.89648,11011.10254,19271652365
2019-06-25 00:00:00,11007.20215,11790.91699,11007.20215,11790.91699,11790.91699,24879684533
2019-06-26 00:00:00,11778.58105,13016.23145,11755.59766,13796.48926,13016.23145,45105733173
2019-06-27 00:00:00,13017.125,11182.80664,10491.85254,13311.14453,11182.80664,39977475223
2019-06-28 00:00:00,11162.16797,12407.33203,10914.49512,12445.1748,12407.33203,35087757766
2019-06-29 00:00:00,12400.76367,11959.37109,11508.37891,12400.91016,11959.37109,29923961128
2019-06-30 00:00:00,11931.99121,10817.15527,10799.00879,12178.38379,10817.15527,27256473494
2019-07-01 00:00:00,10796.93066,10583.13477,10089.31445,11206.43945,10583.13477,29378589324
2019-07-02 00:00:00,10588.68359,10801.67773,9737.884766,10912.18848,10801.67773,31015895223
2019-07-03 00:00:00,10818.15625,11961.26953,10818.15625,11968.07813,11961.26953,30796494294
2019-07-04 00:00:00,11972.71875,11215.4375,11166.56934,12006.0752,11215.4375,25920294033
2019-07-05 00:00:00,11203.10254,10978.45996,10874.96484,11395.66113,10978.45996,23838480210
2019-07-06 00:00:00,10982.54395,11208.55078,10982.54395,11620.96484,11208.55078,21092024306
2019-07-07 00:00:00,11217.61621,11450.84668,11148.80469,11541.62012,11450.84668,19369044277
2019-07-08 00:00:00,11446.59668,12285.95801,11393.37402,12345.83301,12285.95801,23482551458
2019-07-09 00:00:00,12284.32617,12573.8125,12233.26172,12779.13184,12573.8125,28167921523
2019-07-10 00:00:00,12571.53711,12156.5127,11710.97852,13129.5293,12156.5127,33627574244
2019-07-11 00:00:00,12139.71387,11358.66211,11158.92285,12144.62305,11358.66211,28595327690
2019-07-12 00:00:00,11354.2998,11815.98633,11179.14453,11905.4873,11815.98633,23534692797
2019-07-13 00:00:00,11813.12695,11392.37891,10908.47949,11841.95703,11392.37891,21042616384
2019-07-14 00:00:00,11381.02051,10256.05859,10234.57617,11451.2041,10256.05859,22486000001
2019-07-15 00:00:00,10257.83887,10895.08984,9992.006836,11052.7666,10895.08984,25384047207
2019-07-16 00:00:00,10896.65332,9477.641602,9448.106445,10996.63281,9477.641602,24151199070
2019-07-17 00:00:00,9471.213867,9693.802734,9163.134766,9963.134766,9693.802734,24569921549
2019-07-18 00:00:00,9698.50293,10666.48242,9376.798828,10736.84277,10666.48242,25187024648
2019-07-19 00:00:00,10653.95605,10530.73242,10229.62891,10716.98047,10530.73242,20727426310
2019-07-20 00:00:00,10525.81934,10767.13965,10451.27637,11048.66211,10767.13965,20206615155
2019-07-21 00:00:00,10777.5293,10599.10547,10389.59961,10841.8877,10599.10547,17130580467
2019-07-22 00:00:00,10596.94824,10343.10645,10154.92188,10651.79102,10343.10645,16334414913
2019-07-23 00:00:00,10346.74805,9900.767578,9883.594727,10346.74805,9900.767578,17851916995
2019-07-24 00:00:00,9887.730469,9811.925781,9614.306641,9908.796875,9811.925781,17398734322
2019-07-25 00:00:00,9809.09668,9911.841797,9773.957031,10154.25391,9911.841797,15821952090
2019-07-26 00:00:00,9913.126953,9870.303711,9717.982422,9916.517578,9870.303711,14495714483
2019-07-27 00:00:00,9871.165039,9477.677734,9411.521484,10167.32031,9477.677734,16817809536
2019-07-28 00:00:00,9491.626953,9552.860352,9252.296875,9575.544922,9552.860352,13738687093
2019-07-29 00:00:00,9548.178711,9519.145508,9472.948242,9681.648438,9519.145508,13791445323
2019-07-30 00:00:00,9522.329102,9607.423828,9437.335938,9701.759766,9607.423828,13829811132
2019-07-31 00:00:00,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648
2019-08-01 00:00:00,10077.44238,10399.66895,9922.019531,10446.91992,10399.66895,17165337858
2019-08-02 00:00:00,10402.04297,10518.1748,10371.01367,10657.95313,10518.1748,17489094082
2019-08-03 00:00:00,10519.27832,10821.72656,10503.50488,10946.78125,10821.72656,15352685061
2019-08-04 00:00:00,10821.63281,10970.18457,10620.27832,11009.20703,10970.18457,16530894787
2019-08-05 00:00:00,10960.73535,11805.65332,10960.73535,11895.0918,11805.65332,23875988832
2019-08-06 00:00:00,11811.54492,11478.16895,11290.73145,12273.82129,11478.16895,23635107660
2019-08-07 00:00:00,11476.19336,11941.96875,11433.70117,12036.99023,11941.96875,22194988641
2019-08-08 00:00:00,11954.04004,11966.40723,11556.16797,11979.41992,11966.40723,19481591730
2019-08-09 00:00:00,11953.46973,11862.93652,11709.74512,11970.45801,11862.93652,18339989960
2019-08-10 00:00:00,11861.55664,11354.02441,11323.89844,11915.65527,11354.02441,18125355447
2019-08-11 00:00:00,11349.74023,11523.5791,11248.29492,11523.5791,11523.5791,15774371518
2019-08-12 00:00:00,11528.18945,11382.61621,11320.95117,11528.18945,11382.61621,13647198229
2019-08-13 00:00:00,11385.05273,10895.83008,10830.32715,11420.0498,10895.83008,16681503537
2019-08-14 00:00:00,10889.4873,10051.7041,10028.13574,10889.55664,10051.7041,19990838300
2019-08-15 00:00:00,10038.42188,10311.5459,9675.316406,10437.41113,10311.5459,22899115082
2019-08-16 00:00:00,10319.41992,10374.33887,9855.478516,10524.34961,10374.33887,20228207096
2019-08-17 00:00:00,10358.72266,10231.74414,10086.69824,10452.625,10231.74414,13778035685
2019-08-18 00:00:00,10233.00586,10345.81055,10119.09473,10487.07031,10345.81055,12999813869
2019-08-19 00:00:00,10350.2832,10916.05371,10313.2041,10916.05371,10916.05371,16038264603
2019-08-20 00:00:00,10916.34668,10763.23242,10618.96094,10947.04199,10763.23242,15053082175
2019-08-21 00:00:00,10764.57227,10138.0498,9962.72168,10798.72949,10138.0498,19473084768
2019-08-22 00:00:00,10142.52148,10131.05566,9831.462891,10232.99609,10131.05566,17097508856
2019-08-23 00:00:00,10136.30957,10407.96484,10078.19238,10442.44336,10407.96484,15627023886
2019-08-24 00:00:00,10407.64453,10159.96094,9982.296875,10418.02051,10159.96094,15451030650
2019-08-25 00:00:00,10160.7373,10138.51758,10008.78906,10304.62207,10138.51758,14153856610
2019-08-26 00:00:00,10126.2998,10370.82031,10126.2998,10512.32813,10370.82031,18438654080
2019-08-27 00:00:00,10372.82617,10185.5,10087.30078,10381.32813,10185.5,14762609503
2019-08-28 00:00:00,10203.42676,9754.422852,9716.65625,10279.36621,9754.422852,17603790323
2019-08-29 00:00:00,9756.786133,9510.200195,9421.629883,9756.786133,9510.200195,17045878501
2019-08-30 00:00:00,9514.844727,9598.173828,9428.302734,9656.124023,9598.173828,13595263986
2019-08-31 00:00:00,9597.539063,9630.664063,9531.799805,9673.220703,9630.664063,11454806419
2019-09-01 00:00:00,9630.592773,9757.970703,9582.944336,9796.755859,9757.970703,11445355859
2019-09-02 00:00:00,9757.473633,10346.76074,9730.650391,10396.5918,10346.76074,17248102294
2019-09-03 00:00:00,10345.72559,10623.54004,10308.54785,10736.10449,10623.54004,19384917989
2019-09-04 00:00:00,10621.18066,10594.49316,10434.70996,10762.64453,10594.49316,16742664769
2019-09-05 00:00:00,10588.18359,10575.5332,10516.41797,10627.26953,10575.5332,14551239508
2019-09-06 00:00:00,10578.19824,10353.30273,10292.2998,10898.76172,10353.30273,19536574783
2019-09-07 00:00:00,10353.93164,10517.25488,10348.91895,10558.67383,10517.25488,15307366476
2019-09-08 00:00:00,10518.11426,10441.27637,10409.09082,10595.6377,10441.27637,13670567493
2019-09-09 00:00:00,10443.22852,10334.97461,10144.92969,10450.31152,10334.97461,17595943368
2019-09-10 00:00:00,10336.4082,10115.97559,10020.57324,10394.35352,10115.97559,14906809639
2019-09-11 00:00:00,10123.03516,10178.37207,9980.776367,10215.94824,10178.37207,15428063426
2019-09-12 00:00:00,10176.81934,10410.12695,10099.24219,10442.25391,10410.12695,15323563925
2019-09-13 00:00:00,10415.3623,10360.54688,10226.59668,10441.48926,10360.54688,14109864675
2019-09-14 00:00:00,10345.40332,10358.04883,10291.69434,10422.13379,10358.04883,13468713124
2019-09-15 00:00:00,10356.46582,10347.71289,10313.09277,10387.03516,10347.71289,12043433567
2019-09-16 00:00:00,10347.22266,10276.79395,10189.74414,10386.86719,10276.79395,15160167779
2019-09-17 00:00:00,10281.51367,10241.27246,10199.73926,10296.77148,10241.27246,15304603363
2019-09-18 00:00:00,10247.7959,10198.24805,10191.46973,10275.92871,10198.24805,16169268880
2019-09-19 00:00:00,10200.49609,10266.41504,9851.692383,10295.66895,10266.41504,19937691247
2019-09-20 00:00:00,10266.31836,10181.6416,10132.18652,10285.87207,10181.6416,14734189639
2019-09-21 00:00:00,10183.64844,10019.7168,10000.70801,10188.09766,10019.7168,13425266806
2019-09-22 00:00:00,10024.11523,10070.39258,9922.533203,10074.44434,10070.39258,13199651698
2019-09-23 00:00:00,10067.96289,9729.324219,9727.143555,10074.23828,9729.324219,15144925408
2019-09-24 00:00:00,9729.321289,8620.566406,8370.801758,9804.317383,8620.566406,25002886689
2019-09-25 00:00:00,8603.428711,8486.993164,8325.396484,8744.828125,8486.993164,21744728353
2019-09-26 00:00:00,8487.669922,8118.967773,7895.629395,8515.685547,8118.967773,19258205289
2019-09-27 00:00:00,8113.101074,8251.845703,7965.922852,8271.520508,8251.845703,16408941156
2019-09-28 00:00:00,8251.273438,8245.915039,8125.431641,8285.617188,8245.915039,14141152736
2019-09-29 00:00:00,8246.037109,8104.185547,7990.49707,8261.707031,8104.185547,13034629109
2019-09-30 00:00:00,8104.226563,8293.868164,7830.758789,8314.231445,8293.868164,17115474183
2019-10-01 00:00:00,8299.720703,8343.276367,8232.679688,8497.692383,8343.276367,15305343413
2019-10-02 00:00:00,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443
2019-10-03 00:00:00,8390.774414,8259.992188,8146.437012,8414.227539,8259.992188,13668823409
2019-10-04 00:00:00,8259.494141,8205.939453,8151.236816,8260.055664,8205.939453,13139456229
2019-10-05 00:00:00,8210.149414,8151.500488,8071.120605,8215.526367,8151.500488,12200497197
2019-10-06 00:00:00,8149.876953,7988.155762,7958.850586,8161.410156,7988.155762,13160830305
2019-10-07 00:00:00,7989.120605,8245.623047,7905.766113,8308.450195,8245.623047,18009742607
2019-10-08 00:00:00,8246.849609,8228.783203,8185.763184,8332.714844,8228.783203,15592264032
2019-10-09 00:00:00,8229.84082,8595.740234,8169.298828,8627.706055,8595.740234,19384942333
2019-10-10 00:00:00,8585.280273,8586.473633,8471.933594,8625.272461,8586.473633,17618660671
2019-10-11 00:00:00,8585.262695,8321.756836,8316.181641,8721.780273,8321.756836,19604381101
2019-10-12 00:00:00,8315.665039,8336.555664,8313.34082,8415.242188,8336.555664,14532641605
2019-10-13 00:00:00,8336.902344,8321.005859,8276.612305,8470.988281,8321.005859,13808286059
2019-10-14 00:00:00,8320.832031,8374.686523,8284.130859,8390.208984,8374.686523,15151387859
2019-10-15 00:00:00,8373.458008,8205.369141,8182.706543,8410.714844,8205.369141,15220412632
2019-10-16 00:00:00,8204.674805,8047.526855,7985.089844,8216.8125,8047.526855,16071646996
2019-10-17 00:00:00,8047.8125,8103.911133,8000.942871,8134.831543,8103.911133,14313052244
2019-10-18 00:00:00,8100.933594,7973.20752,7902.164063,8138.413574,7973.20752,15651592610
2019-10-19 00:00:00,7973.803711,7988.560547,7944.776855,8082.629395,7988.560547,13797825640
2019-10-20 00:00:00,7997.807129,8222.078125,7949.439453,8281.818359,8222.078125,15504249442
2019-10-21 00:00:00,8225.115234,8243.720703,8196.416016,8296.694336,8243.720703,15868748866
2019-10-22 00:00:00,8243.402344,8078.203125,8074.462891,8296.651367,8078.203125,16803377857
2019-10-23 00:00:00,8076.228516,7514.671875,7469.322754,8092.999512,7514.671875,21942878958
2019-10-24 00:00:00,7509.728027,7493.48877,7446.98877,7532.867676,7493.48877,16268708849
2019-10-25 00:00:00,7490.703125,8660.700195,7479.984375,8691.540039,8660.700195,28705065488
2019-10-26 00:00:00,8667.577148,9244.972656,8662.62207,10021.74414,9244.972656,44496255609
2019-10-27 00:00:00,9241.707031,9551.714844,9112.541992,9749.529297,9551.714844,32593129501
